date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:39	109819/109819	---M--	200	added ('OK')	image/jpeg	etag:%2280567870-1acfb-4bca4e09ebb00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/04/ninos-felices-con-la-facilitadora-de-procesos-de-aprendizje.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/04/ninos-felices-con-la-facilitadora-de-procesos-de-aprendizje.jpg	(from http://fresnoposible.fresnodigital.info/)
11:08:40	13129/13129	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:08:17%20GMT	http://fresnoposible.fresnodigital.info/?m=201003	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexf258.html	(from http://fresnoposible.fresnodigital.info/)
11:08:45	26800/26800	---M--	200	added ('OK')	image/jpeg	etag:%2280567877-68b0-4bca4e09ebb00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/04/ninos-felices-con-la-facilitadora-de-procesos-de-aprendizje-225x300.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/04/ninos-felices-con-la-facilitadora-de-procesos-de-aprendizje-225x300.jpg	(from http://fresnoposible.fresnodigital.info/)
11:08:45	10948/10948	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:08:23%20GMT	http://fresnoposible.fresnodigital.info/?m=200910	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index451d.html	(from http://fresnoposible.fresnodigital.info/)
11:08:55	276035/276035	---M--	200	added ('OK')	image/jpeg	etag:%2220125-43643-4ba72ee2ff100%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p10200051.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p10200051.jpg	(from http://fresnoposible.fresnodigital.info/)
11:08:56	12014/12014	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:08:33%20GMT	http://fresnoposible.fresnodigital.info/?m=200907	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index9907.html	(from http://fresnoposible.fresnodigital.info/)
11:09:00	23442/23442	---M--	200	added ('OK')	image/jpeg	etag:%222013d-5b92-4ba730738a200%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020160-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020160-300x225.jpg	(from http://fresnoposible.fresnodigital.info/)
11:09:01	11389/11389	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:08:38%20GMT	http://fresnoposible.fresnodigital.info/?m=200904	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index17e8.html	(from http://fresnoposible.fresnodigital.info/)
11:09:13	171354/171354	---M--	200	added ('OK')	image/jpeg	etag:%222013a-29d5a-4ba73071a1d80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020160.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020160.jpg	(from http://fresnoposible.fresnodigital.info/)
11:09:14	11637/11637	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:08:51%20GMT	http://fresnoposible.fresnodigital.info/?m=200902	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index8988.html	(from http://fresnoposible.fresnodigital.info/)
11:09:17	19740/19740	---M--	200	added ('OK')	image/jpeg	etag:%2220145-4d1c-4ba732f468a00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020168-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020168-300x225.jpg	(from http://fresnoposible.fresnodigital.info/)
11:09:18	10996/10996	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:08:55%20GMT	http://fresnoposible.fresnodigital.info/?m=200811	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index55f6.html	(from http://fresnoposible.fresnodigital.info/)
11:09:26	1259427/1259427	---M--	200	added ('OK')	image/jpeg	etag:%22c045ecf5-1337a3-4bfdd5f46dd80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/05/img_48411.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/05/img_48411.jpg	(from http://fresnoposible.fresnodigital.info/)
11:09:27	160435/160435	---M--	200	added ('OK')	image/jpeg	etag:%222013c-272b3-4ba732f468a00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020168.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020168.jpg	(from http://fresnoposible.fresnodigital.info/)
11:09:27	14468/14468	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:04%20GMT	http://fresnoposible.fresnodigital.info/?p=758	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexd4c3.html	(from http://fresnoposible.fresnodigital.info/)
11:09:29	35287/35287	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:05%20GMT	http://fresnoposible.fresnodigital.info/?author=2	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index3f71.html	(from http://fresnoposible.fresnodigital.info/)
11:09:30	15004/15004	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:07%20GMT	http://fresnoposible.fresnodigital.info/?p=754	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index62bc.html	(from http://fresnoposible.fresnodigital.info/)
11:09:30	23862/23862	---M--	200	added ('OK')	image/jpeg	etag:%22200ff-5d36-4ba7314188800%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1030039-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1030039-300x225.jpg	(from http://fresnoposible.fresnodigital.info/)
11:09:31	15962/15962	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:08%20GMT	http://fresnoposible.fresnodigital.info/?p=746	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index245e.html	(from http://fresnoposible.fresnodigital.info/)
11:09:35	21975/21975	---M--	200	added ('OK')	image/jpeg	etag:%2220129-55d7-4ba731d836b80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020015-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020015-300x225.jpg	(from http://fresnoposible.fresnodigital.info/)
11:09:36	15377/15377	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:13%20GMT	http://fresnoposible.fresnodigital.info/?p=726	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index23a8.html	(from http://fresnoposible.fresnodigital.info/)
11:10:06	302691/302691	---M--	200	added ('OK')	image/jpeg	etag:%2220142-49e63-4ba7314188800%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1030039.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1030039.jpg	(from http://fresnoposible.fresnodigital.info/)
11:10:07	15436/15436	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:44%20GMT	http://fresnoposible.fresnodigital.info/?p=719	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexd13e.html	(from http://fresnoposible.fresnodigital.info/)
11:10:11	23243/23243	---M--	200	added ('OK')	image/jpeg	etag:%2220136-5acb-4ba733af54300%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p10200071-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p10200071-300x225.jpg	(from http://fresnoposible.fresnodigital.info/)
11:10:12	13491/13491	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:49%20GMT	http://fresnoposible.fresnodigital.info/?p=702	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexf167.html	(from http://fresnoposible.fresnodigital.info/)
11:10:14	1380085/1380085	---M--	200	added ('OK')	image/jpeg	etag:%22c045b628-150ef5-4bfdd627ed700%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/05/img_48421.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/05/img_48421.jpg	(from http://fresnoposible.fresnodigital.info/)
11:10:15	12966/12966	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:53%20GMT	http://fresnoposible.fresnodigital.info/?p=683	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index4b0e.html	(from http://fresnoposible.fresnodigital.info/)
11:10:18	305866/305866	---M--	200	added ('OK')	image/jpeg	etag:%222012d-4aaca-4ba731d836b80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020015.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p1020015.jpg	(from http://fresnoposible.fresnodigital.info/)
11:10:19	12910/12910	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:56%20GMT	http://fresnoposible.fresnodigital.info/?p=665	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index2bcd.html	(from http://fresnoposible.fresnodigital.info/)
11:10:19	20722/20722	---M--	200	added ('OK')	image/jpeg	etag:%22200226f4-50f2-4b946b035ae80%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/hector-botero-300x225.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/hector-botero-300x225.jpg	(from http://fresnoposible.fresnodigital.info/)
11:10:20	727/727	---M-Z	200	added ('OK')	application/javascript	etag:%22c0616189-2d7-50e50ab62a8e9%22	http://fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/js/skip-link-focus-fix.js?ver=20141010	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/js/skip-link-focus-fixd01e.js	(from http://fresnoposible.fresnodigital.info/)
11:10:20	28141/28141	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:57%20GMT	http://fresnoposible.fresnodigital.info/?author=1	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexcd64.html	(from http://fresnoposible.fresnodigital.info/)
11:10:21	19096/19096	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:58%20GMT	http://fresnoposible.fresnodigital.info/?p=640	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index55df.html	(from http://fresnoposible.fresnodigital.info/)
11:10:21	4072/4072	---M-Z	200	added ('OK')	application/javascript	etag:%22c0616187-fe8-50e50ab62a8e9%22	http://fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/js/functions.js?ver=20141212	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/js/functionsd7c8.js	(from http://fresnoposible.fresnodigital.info/)
11:10:22	293045/293045	---M--	200	added ('OK')	image/jpeg	etag:%222012c-478b5-4ba733af54300%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p10200071.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/03/p10200071.jpg	(from http://fresnoposible.fresnodigital.info/)
11:10:22	15038/15038	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:58%20GMT	http://fresnoposible.fresnodigital.info/?p=631	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexa123.html	(from http://fresnoposible.fresnodigital.info/)
11:10:22	28347/28347	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:09:59%20GMT	http://fresnoposible.fresnodigital.info/?paged=2	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index6146.html	(from http://fresnoposible.fresnodigital.info/)
11:10:24	22576/22576	---M--	200	added ('OK')	text/html	etag:%2220027de3-5830-50e50ab62b4a1%22	http://fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/genericons/Genericons.ttf	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/genericons/Genericons.html	(from http://fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/genericons/genericons.css?ver=3.2)
11:10:24	15368/15368	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202015%2016:10:00%20GMT	http://fresnoposible.fresnodigital.info/?paged=8	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexb2de.html	(from http://fresnoposible.fresnodigital.info/)
11:10:26	78913/78913	---M--	200	added ('OK')	image/svg+xml	etag:%2220027de8-13441-50e50ab62bc71%22	http://fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/genericons/Genericons.svg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/genericons/Genericons.svg	(from http://fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/genericons/genericons.css?ver=3.2)
11:10:27	757/757	---M-Z	200	added ('OK')	application/javascript	etag:%2260913bff-2f5-50e50ab632db9%22	http://fresnoposible.fresnodigital.info/wp-includes/js/comment-reply.min.js?ver=4.1.5	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-includes/js/comment-reply.min31a4.js	(from http://fresnoposible.fresnodigital.info/?page_id=409)
11:10:27	22760/22760	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220027de9-58e8-50e50ab62bc71%22	http://fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/genericons/Genericons.eot	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/genericons/Genericons.eot	(from http://fresnoposible.fresnodigital.info/wp-content/themes/twentyfifteen/genericons/genericons.css?ver=3.2)
11:10:27	760/760	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=409	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexf17d.html	(from http://fresnoposible.fresnodigital.info/?page_id=409)
11:10:28	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:05%20GMT	http://fresnoposible.fresnodigital.info/?p=409	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexe145.html	(from http://fresnoposible.fresnodigital.info/?page_id=409)
11:10:29	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:05%20GMT	http://fresnoposible.fresnodigital.info/?p=356	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index57e7.html	(from http://fresnoposible.fresnodigital.info/?page_id=356)
11:10:29	752/752	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=356	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index9b84.html	(from http://fresnoposible.fresnodigital.info/?page_id=356)
11:10:29	767/767	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=411	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexeac3.html	(from http://fresnoposible.fresnodigital.info/?page_id=411)
11:10:30	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:07%20GMT	http://fresnoposible.fresnodigital.info/?p=411	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index8eaf.html	(from http://fresnoposible.fresnodigital.info/?page_id=411)
11:10:30	763/763	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=407	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index2758.html	(from http://fresnoposible.fresnodigital.info/?page_id=407)
11:10:30	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:07%20GMT	http://fresnoposible.fresnodigital.info/?p=407	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexffa6.html	(from http://fresnoposible.fresnodigital.info/?page_id=407)
11:10:31	750/750	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=274	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index7a92.html	(from http://fresnoposible.fresnodigital.info/?page_id=274)
11:10:32	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:08%20GMT	http://fresnoposible.fresnodigital.info/?p=274	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexd251.html	(from http://fresnoposible.fresnodigital.info/?page_id=274)
11:10:32	748/748	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=3	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index63ec.html	(from http://fresnoposible.fresnodigital.info/?page_id=3)
11:10:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:09%20GMT	http://fresnoposible.fresnodigital.info/?p=3	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index2207.html	(from http://fresnoposible.fresnodigital.info/?page_id=3)
11:10:33	779/779	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=61	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexc070.html	(from http://fresnoposible.fresnodigital.info/?page_id=61)
11:10:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:10%20GMT	http://fresnoposible.fresnodigital.info/?p=61	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index094d.html	(from http://fresnoposible.fresnodigital.info/?page_id=61)
11:10:34	771/771	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=63	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexc4bc.html	(from http://fresnoposible.fresnodigital.info/?page_id=63)
11:10:34	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:11%20GMT	http://fresnoposible.fresnodigital.info/?p=63	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index2cce.html	(from http://fresnoposible.fresnodigital.info/?page_id=63)
11:10:34	758/758	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=65	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexf834.html	(from http://fresnoposible.fresnodigital.info/?page_id=65)
11:10:35	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:11%20GMT	http://fresnoposible.fresnodigital.info/?p=65	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index7665.html	(from http://fresnoposible.fresnodigital.info/?page_id=65)
11:10:35	760/760	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=71	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexff45.html	(from http://fresnoposible.fresnodigital.info/?page_id=71)
11:10:36	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:12%20GMT	http://fresnoposible.fresnodigital.info/?p=71	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index6cf3.html	(from http://fresnoposible.fresnodigital.info/?page_id=71)
11:10:36	834/834	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=67	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index357a.html	(from http://fresnoposible.fresnodigital.info/?page_id=67)
11:10:36	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:13%20GMT	http://fresnoposible.fresnodigital.info/?p=67	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index96f1.html	(from http://fresnoposible.fresnodigital.info/?page_id=67)
11:10:36	798/798	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=59	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexc5f6.html	(from http://fresnoposible.fresnodigital.info/?page_id=59)
11:10:37	297598/297598	---M--	200	added ('OK')	image/jpeg	etag:%22200226f6-48a7e-4b946b0172a00%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/hector-botero.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2012/02/hector-botero.jpg	(from http://fresnoposible.fresnodigital.info/)
11:10:37	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:14%20GMT	http://fresnoposible.fresnodigital.info/?p=59	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index1098.html	(from http://fresnoposible.fresnodigital.info/?page_id=59)
11:10:37	843/843	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=56	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index5c2f.html	(from http://fresnoposible.fresnodigital.info/?page_id=56)
11:10:38	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:14%20GMT	http://fresnoposible.fresnodigital.info/?p=56	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index2dc8.html	(from http://fresnoposible.fresnodigital.info/?page_id=56)
11:10:38	796/796	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=45	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index118e.html	(from http://fresnoposible.fresnodigital.info/?page_id=45)
11:10:38	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:15%20GMT	http://fresnoposible.fresnodigital.info/?p=45	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index5e74.html	(from http://fresnoposible.fresnodigital.info/?page_id=45)
11:10:38	771/771	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=69	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexdc14.html	(from http://fresnoposible.fresnodigital.info/?page_id=69)
11:10:38	28547/28547	---M--	200	added ('OK')	image/jpeg	etag:%2280567861-6f83-463736f44a080%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2008/11/grafico2.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2008/11/grafico2.jpg	(from http://fresnoposible.fresnodigital.info/?page_id=20)
11:10:38	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:16%20GMT	http://fresnoposible.fresnodigital.info/?p=69	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/indexe2dc.html	(from http://fresnoposible.fresnodigital.info/?page_id=69)
11:10:39	11028/11028	---M--	200	added ('OK')	image/jpeg	etag:%2280567869-2b14-463736f44a080%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2008/11/grafico2-300x118.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2008/11/grafico2-300x118.jpg	(from http://fresnoposible.fresnodigital.info/?page_id=20)
11:10:39	759/759	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=6	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index8d4b.html	(from http://fresnoposible.fresnodigital.info/?page_id=6)
11:10:40	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Jul%202015%2016:10:17%20GMT	http://fresnoposible.fresnodigital.info/?p=6	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index42dc.html	(from http://fresnoposible.fresnodigital.info/?page_id=6)
11:10:40	826/826	---MCZ	200	added ('OK')	text/xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://fresnoposible.fresnodigital.info/?feed=rss2&page_id=20	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/index914b.html	(from http://fresnoposible.fresnodigital.info/?page_id=20)
11:10:40	13820/13820	---M--	200	added ('OK')	image/jpeg	etag:%228056723c-35fc-463736f44a080%22	http://fresnoposible.fresnodigital.info/wp-content/uploads/2008/11/grafico3-300x159.jpg	c:/BLOGSFRESNO/FRESNOPOSIBLE/fresnoposible.fresnodigital.info/wp-content/uploads/2008/11/grafico3-300x159.jpg	(from http://fresnoposible.fresnodigital.info/?page_id=20)
